LATITUDE,LONGITUDE,source,in_odis,description
-5.3868,-36.8787,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1121,-37.2108,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3119,-36.6532,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.095,-37.1921,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.9827,-37.0335,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3228,-36.7471,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3859,-36.8758,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3192,-36.7564,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3967,-36.9029,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-2.9685,-38.974,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1764,-37.2489,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0849,-37.1304,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0821,-37.1665,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7439,-37.5706,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7439,-37.5597,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3255,-36.7318,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1016,-37.1954,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1226,-37.1986,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5255,-38.2878,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.1541,-38.202,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.8454,-39.8533,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.107,-38.171,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.8948,-37.962,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1306,-38.1736,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3579,-38.212,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-12.3531,-38.3467,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.162,-38.1381,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0845,-37.1772,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0652,-37.1112,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1207,-37.2231,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.8218,-39.8449,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.488,-38.3158,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-18.7999,-39.7931,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-19.1201,-39.8824,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.204,-38.4705,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3183,-36.7364,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0474,-37.1009,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0642,-37.1135,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3815,-36.8676,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3813,-36.8642,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3851,-36.8642,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3851,-36.8686,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.8208,-37.8666,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.2596,-39.8037,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3424,-38.1899,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-12.1029,-38.1676,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.359,-38.3177,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-5.0711,-37.1301,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0751,-37.1733,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0714,-37.1729,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3909,-36.8872,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3262,-36.7224,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.365,-36.8176,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3482,-36.7665,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2594,-36.5588,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0883,-37.1815,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3618,-38.5286,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-11.9024,-37.8614,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.0726,-37.9964,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1602,-38.2074,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1336,-38.1679,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.8683,-39.8978,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.2676,-38.475,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4516,-38.4653,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.245,-36.5387,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3859,-36.8721,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2413,-36.5279,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2465,-36.5363,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3891,-36.8755,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.8336,-37.8132,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3866,-38.3521,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.4949,-38.3065,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-11.9291,-37.869,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4532,-38.49,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.207,-38.4982,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.6264,-38.6529,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.7042,-38.5562,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.1214,-38.1761,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5821,-38.6302,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-19.3274,-39.7891,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1105,-38.1723,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1023,-37.1819,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1623,-37.243,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1106,-37.1553,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1287,-37.2211,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1666,-37.2269,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0858,-37.1709,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3547,-36.7889,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1071,-37.1797,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2688,-36.5794,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1329,-37.2139,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3306,-38.2119,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-11.9176,-37.8703,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.1603,-39.8748,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.6081,-38.6358,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.3903,-38.337,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.3344,-38.2065,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-12.3734,-38.5146,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.0795,-37.9991,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5028,-38.1931,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Imetame
-5.4603,-37.5953,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Imetame
-5.0714,-37.1729,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3192,-36.7471,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3602,-36.7962,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3282,-36.7435,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0957,-37.1377,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3175,-36.7741,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2634,-36.5704,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2566,-36.5521,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3237,-36.7127,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3155,-36.7274,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0954,-37.1845,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1166,-37.1603,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0965,-37.2015,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7068,-37.5355,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.2809,-39.7803,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7323,-37.6098,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7305,-37.6062,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7304,-37.5972,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1049,-37.1816,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.375,-36.9621,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.114,-37.1633,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1212,-37.1856,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3926,-36.8947,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.4018,-36.9259,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3164,-36.7119,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3247,-36.7199,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7007,-37.5258,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3938,-36.8991,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3973,-36.9285,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.0604,-38.0172,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.9136,-37.8631,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.7639,-39.8744,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.4565,-38.4828,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1162,-38.1685,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.9284,-37.8641,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3562,-38.3467,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-5.4012,-36.932,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.4004,-36.9318,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.4013,-36.9309,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.4005,-36.9309,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3966,-36.9311,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3805,-36.8676,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1075,-37.1523,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0779,-37.1372,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3902,-36.8902,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.0035,-39.8727,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.0601,-38.0205,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.58,-38.6198,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-19.0141,-39.7964,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-5.3583,-36.7953,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7241,-37.5778,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3868,-36.8678,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.9914,-37.026,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.4011,-36.9145,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3992,-36.9127,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1114,-37.176,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1153,-37.1667,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1177,-37.1677,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.12,-37.1687,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.9982,-37.033,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0463,-37.0543,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.5098,-38.2922,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.3995,-38.3502,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-11.8327,-37.8174,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.2003,-38.4898,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1877,-38.4853,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3437,-38.2013,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-18.9955,-39.8755,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.9227,-37.8653,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-19.2884,-39.778,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1953,-38.4891,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1364,-38.1801,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.8431,-37.8328,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3993,-38.511,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-11.9258,-37.8651,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.2022,-38.4868,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.608,-38.6358,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-11.8587,-37.8335,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4073,-38.4989,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.4162,-38.3569,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.4016,-38.3504,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.5719,-38.6176,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.4588,-38.4841,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4964,-38.3175,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-5.394,-36.8974,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2586,-36.5614,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.772,-37.6172,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7377,-37.6134,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7413,-37.608,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7413,-37.6152,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.115,-37.1968,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1198,-37.1822,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3174,-36.7642,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3201,-36.7651,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3985,-36.9038,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.6958,-37.5281,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.6967,-37.5272,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.6976,-37.5281,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3979,-36.9097,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1534,-37.2406,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1012,-37.1705,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.4016,-36.9096,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3272,-36.7254,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.7789,-39.7733,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.6264,-38.6529,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.2004,-38.4653,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1248,-38.1685,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3514,-38.311,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-19.0149,-39.8021,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-5.3066,-36.655,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3819,-36.8699,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3886,-36.8839,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.317,-38.1967,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-12.0633,-38.0165,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3902,-38.3324,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-12.6258,-38.6528,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.573,-38.6192,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.4622,-38.4905,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.1737,-38.0792,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.6261,-38.6533,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-12.4821,-38.4808,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3256,-36.7642,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0801,-37.1815,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3967,-36.9407,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1884,-36.4094,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3201,-36.7207,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4641,-38.481,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3274,-38.2046,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-19.6069,-39.8291,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Imetame Lagoa Parda
-12.4595,-38.4892,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.0731,-37.9999,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.9106,-37.8655,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.574,-38.6229,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Candeias  S.A.
-5.3183,-36.7556,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1859,-37.2627,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3182,-36.7018,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1939,-37.2536,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2481,-36.5351,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7322,-37.5535,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1071,-37.1663,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0966,-37.1782,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1044,-37.1596,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0235,-37.0303,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0276,-37.0459,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1098,-37.204,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7314,-37.5412,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0746,-37.1291,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2071,-36.436,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.6971,-37.5277,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4968,-38.31,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.0652,-38.0153,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3245,-38.1897,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-12.3594,-38.1882,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: SPE Miranga
-12.0788,-37.9886,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-18.7738,-39.8577,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-12.4995,-38.3036,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-12.4568,-38.4874,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-11.8139,-37.8592,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4823,-38.3212,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: PetroRecôncavo
-11.8437,-37.8383,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.3883,-38.3416,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: 3R Rio Ventura S.A
-18.7519,-39.8379,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Seacrest SPE Cicaré
-13.4747,-38.8049,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.2855,-38.4298,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-12.4642,-38.4872,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3823,-36.874,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3183,-36.7606,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0778,-37.1603,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.151,-37.279,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1537,-37.2738,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1537,-37.2367,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.097,-37.1411,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1492,-37.1589,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3864,-36.8764,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.252,-36.5408,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2523,-36.5551,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2521,-36.5436,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.6953,-37.5267,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1575,-37.2411,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0771,-37.1258,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1279,-37.2353,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.1163,-37.207,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.3156,-36.7163,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2007,-37.2215,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.0523,-37.0891,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2661,-36.5757,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.2262,-37.2435,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7017,-37.5249,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-4.7205,-37.5639,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
-5.381,-36.8655,ANP_Industrial_Area,False,Região: Desconhecido | Operadora: Petrobras
